filename,class,xmin,xmax,ymin,ymax
2007_003367.jpg,pottedplant,422,447,128,171
2007_003367.jpg,pottedplant,447,473,142,174
2007_003367.jpg,pottedplant,476,496,142,173
2007_003373.jpg,dog,232,441,160,329
2007_003373.jpg,person,176,330,1,196
2007_003431.jpg,person,11,373,15,500
2007_003431.jpg,bottle,1,29,250,385
2007_003431.jpg,bottle,59,129,226,468
2007_003451.jpg,sofa,235,408,154,225
2007_003451.jpg,chair,212,260,167,246
2007_003451.jpg,tvmonitor,390,466,202,277
2007_003451.jpg,bottle,7,25,217,260
2007_003499.jpg,train,107,496,26,324
2007_003503.jpg,car,456,500,191,237
2007_003503.jpg,car,1,106,187,244
2007_003503.jpg,bus,102,378,76,272
2007_003503.jpg,person,1,35,200,321
2007_003503.jpg,person,16,58,183,281
2007_003506.jpg,pottedplant,63,261,42,287
2007_003525.jpg,cat,160,448,1,375
2007_003529.jpg,diningtable,1,371,227,333
2007_003529.jpg,person,94,334,45,305
2007_003530.jpg,sofa,2,363,191,375
2007_003530.jpg,person,6,376,117,375
2007_003541.jpg,person,195,335,18,500
2007_003541.jpg,person,34,222,72,500
2007_003541.jpg,chair,271,375,350,500
2007_003565.jpg,bird,280,500,218,317
2007_003571.jpg,boat,259,500,206,333
2007_003580.jpg,person,1,352,6,500
2007_003581.jpg,person,2,265,24,375
2007_003581.jpg,person,305,498,30,375
2007_003581.jpg,person,274,321,1,69
2007_003587.jpg,train,72,496,40,267
2007_003587.jpg,car,1,58,171,191
2007_003593.jpg,sheep,316,463,135,265
2007_003593.jpg,sheep,62,314,119,303
2007_003604.jpg,dog,62,500,103,375
2007_003604.jpg,tvmonitor,145,430,1,142
2007_003611.jpg,person,217,237,271,307
2007_003611.jpg,horse,215,235,281,326
2007_003621.jpg,bicycle,199,328,153,271
2007_003621.jpg,person,249,334,72,224
2007_003621.jpg,bus,441,492,62,120
2007_003621.jpg,bus,295,382,62,109
2007_003659.jpg,person,168,228,128,240
2007_003668.jpg,diningtable,27,376,157,333
2007_003682.jpg,bird,344,406,144,198
2007_003682.jpg,bird,34,167,151,245
2007_003711.jpg,car,132,166,278,329
2007_003711.jpg,bus,162,469,86,344
2007_003711.jpg,person,269,294,129,156
2007_003711.jpg,person,228,248,128,154
2007_003711.jpg,person,200,225,127,154
2007_003711.jpg,person,340,352,173,209
2007_003711.jpg,person,352,367,177,210
2007_003711.jpg,person,366,380,177,212
2007_003714.jpg,sheep,177,298,169,289
2007_003715.jpg,bus,44,476,62,355
2007_003742.jpg,diningtable,2,240,198,320
2007_003742.jpg,person,2,181,24,236
2007_003745.jpg,person,71,251,37,465
2007_003747.jpg,person,40,270,10,316
2007_003778.jpg,cat,38,443,67,466
2007_003778.jpg,pottedplant,55,221,75,256
2007_003778.jpg,pottedplant,380,496,94,270
2007_003778.jpg,pottedplant,432,500,54,289
2007_003786.jpg,bus,171,287,165,273
2007_003788.jpg,cat,164,320,123,266
2007_003788.jpg,chair,1,500,1,281
2007_003815.jpg,car,188,433,108,213
2007_003815.jpg,person,231,259,1,54
2007_003815.jpg,person,186,219,1,54
2007_003815.jpg,person,242,274,11,95
2007_003815.jpg,person,288,333,125,149
2007_003831.jpg,person,48,249,18,359
2007_003831.jpg,person,182,321,82,332
2007_003841.jpg,cow,2,408,9,445
2007_003848.jpg,train,11,482,21,161
2007_003861.jpg,boat,115,287,52,294
2007_003861.jpg,boat,368,428,248,272
2007_003872.jpg,dog,205,309,170,245
2007_003876.jpg,aeroplane,93,174,98,144
2007_003889.jpg,horse,345,427,75,295
2007_003889.jpg,horse,157,282,79,294
2007_003889.jpg,horse,52,138,105,297
2007_003889.jpg,person,337,439,32,193
2007_003889.jpg,person,122,239,35,188
2007_003889.jpg,person,1,102,58,308
2007_003889.jpg,person,51,123,48,196
2007_003889.jpg,chair,431,472,119,166
2007_003910.jpg,boat,29,362,187,242
2007_003910.jpg,person,161,274,122,220
2007_003917.jpg,car,121,500,1,216
2007_003957.jpg,train,15,413,73,253
2007_003991.jpg,cat,79,500,53,264
2007_004000.jpg,person,192,331,40,464
2007_004000.jpg,person,61,198,23,494
2007_004003.jpg,motorbike,45,472,50,315
2007_004009.jpg,aeroplane,153,274,106,255
2007_004033.jpg,person,70,120,7,138
2007_004033.jpg,motorbike,120,217,36,168
2007_004033.jpg,motorbike,183,326,2,196
2007_004033.jpg,motorbike,189,447,1,280
2007_004049.jpg,person,2,331,2,499
2007_004049.jpg,person,79,469,4,499
2007_004052.jpg,aeroplane,47,398,108,213
2007_004065.jpg,bus,26,426,85,298
2007_004065.jpg,person,452,475,188,245
2007_004065.jpg,person,5,26,193,241
2007_004065.jpg,person,341,367,167,201
2007_004081.jpg,cow,174,348,96,209
2007_004081.jpg,pottedplant,284,500,103,375
2007_004092.jpg,person,73,430,102,374
2007_004112.jpg,dog,43,228,134,345
2007_004112.jpg,person,71,500,22,375
2007_004121.jpg,pottedplant,19,108,154,263
2007_004121.jpg,person,220,347,92,242
2007_004121.jpg,person,164,227,142,219
2007_004133.jpg,person,97,224,18,334
2007_004143.jpg,bird,146,441,68,351
2007_004166.jpg,tvmonitor,243,304,129,181
2007_004166.jpg,chair,485,500,189,222
2007_004166.jpg,chair,358,398,195,239
2007_004166.jpg,chair,300,355,205,254
2007_004166.jpg,chair,265,374,278,332
2007_004166.jpg,sofa,1,99,199,332
2007_004166.jpg,diningtable,234,500,204,332
2007_004166.jpg,dog,210,257,194,234
2007_004189.jpg,dog,171,344,57,280
2007_004190.jpg,tvmonitor,1,201,115,326
2007_004193.jpg,tvmonitor,144,246,187,287
2007_004193.jpg,bottle,277,289,70,111
2007_004193.jpg,bottle,290,305,68,107
2007_004193.jpg,chair,216,380,289,375
2007_004197.jpg,person,246,485,21,334
2007_004238.jpg,person,10,112,105,357
2007_004238.jpg,person,228,341,112,357
2007_004238.jpg,person,314,483,24,357
2007_004241.jpg,boat,129,369,81,325
2007_004265.jpg,person,253,402,139,276
2007_004275.jpg,motorbike,93,375,171,500
2007_004275.jpg,person,127,255,45,248
2007_004275.jpg,pottedplant,307,340,132,196
2007_004275.jpg,pottedplant,340,371,132,199
2007_004275.jpg,pottedplant,322,372,32,98
2007_004281.jpg,train,270,500,1,375
2007_004281.jpg,person,447,500,260,375
2007_004289.jpg,tvmonitor,218,294,70,153
2007_004289.jpg,person,5,138,128,375
2007_004289.jpg,person,104,283,82,313
2007_004289.jpg,person,181,424,64,373
2007_004291.jpg,bottle,273,350,320,500
2007_004291.jpg,person,3,374,1,500
2007_004328.jpg,person,44,147,117,265
2007_004380.jpg,motorbike,8,333,74,500
2007_004380.jpg,person,5,324,26,445
2007_004380.jpg,person,40,273,104,322
2007_004392.jpg,chair,328,440,224,359
2007_004392.jpg,chair,334,482,273,375
2007_004392.jpg,pottedplant,451,500,71,208
2007_004392.jpg,pottedplant,470,500,210,364
2007_004392.jpg,person,180,334,110,375
2007_004392.jpg,person,179,255,117,375
2007_004397.jpg,person,2,335,1,440
2007_004405.jpg,diningtable,6,300,239,496
2007_004405.jpg,chair,128,301,181,480
2007_004405.jpg,chair,198,333,162,400
2007_004405.jpg,chair,1,155,309,500
2007_004423.jpg,sheep,53,260,107,311
2007_004423.jpg,sheep,241,445,86,286
2007_004423.jpg,sheep,213,291,173,325
2007_004454.jpg,person,213,311,95,375
2007_004459.jpg,person,99,118,202,251
2007_004459.jpg,person,47,64,202,244
2007_004459.jpg,person,58,78,206,250
2007_004459.jpg,aeroplane,2,500,12,267
2007_004459.jpg,person,157,174,200,241
2007_004459.jpg,person,169,181,196,241
2007_004468.jpg,bottle,6,157,5,498
2007_004476.jpg,person,3,224,110,346
2007_004476.jpg,person,217,359,114,375
2007_004476.jpg,person,328,500,71,375
2007_004476.jpg,bottle,328,352,75,170
2007_004476.jpg,bottle,371,404,81,177
2007_004476.jpg,bottle,21,58,219,336
2007_004481.jpg,car,42,465,167,376
2007_004481.jpg,person,150,250,81,243
2007_004481.jpg,person,268,358,115,239
2007_004483.jpg,train,1,441,89,318
2007_004500.jpg,cow,60,253,105,241
2007_004500.jpg,cow,2,151,128,270
2007_004510.jpg,tvmonitor,123,244,50,153
2007_004510.jpg,chair,101,255,199,375
2007_004510.jpg,chair,422,500,84,359
2007_004517.jpg,person,2,355,98,500
2007_004537.jpg,horse,181,402,122,318
2007_004537.jpg,cow,1,132,191,370
2007_004537.jpg,cow,1,197,100,221
2007_004537.jpg,cow,266,348,95,157
2007_004537.jpg,cow,262,429,71,170
2007_004537.jpg,cow,433,493,79,218
2007_004537.jpg,person,202,270,33,263
2007_004538.jpg,person,215,308,35,224
2007_004538.jpg,horse,41,403,77,367
2007_004558.jpg,pottedplant,127,185,63,121
2007_004558.jpg,pottedplant,129,183,169,235
2007_004558.jpg,pottedplant,129,180,283,352
2007_004558.jpg,pottedplant,114,247,348,470
2007_004627.jpg,train,193,421,202,272
2007_004627.jpg,train,417,500,227,284
2007_004644.jpg,dog,1,186,26,260
2007_004649.jpg,train,36,393,126,237
2007_004649.jpg,train,381,431,134,225
2007_004649.jpg,train,425,486,131,199
2007_004663.jpg,train,1,407,168,260
2007_004705.jpg,bus,394,455,181,226
2007_004705.jpg,car,1,104,206,270
2007_004707.jpg,pottedplant,236,330,354,468
2007_004707.jpg,person,58,77,316,355
2007_004712.jpg,person,101,380,106,375
2007_004712.jpg,diningtable,1,139,169,375
2007_004712.jpg,bottle,15,43,156,214
2007_004712.jpg,bottle,2,32,146,209
2007_004712.jpg,bottle,47,73,48,108
2007_004712.jpg,chair,335,370,150,241
2007_004712.jpg,chair,344,380,119,233
2007_004712.jpg,chair,205,262,135,255
2007_004712.jpg,chair,164,229,114,224
2007_004712.jpg,pottedplant,406,500,62,269
2007_004713.jpg,person,60,500,3,375
2007_004722.jpg,horse,71,167,76,286
2007_004722.jpg,person,257,367,104,359
2007_004722.jpg,person,330,436,110,373
2007_004768.jpg,sheep,24,499,28,368
2007_004769.jpg,bicycle,200,500,178,375
2007_004769.jpg,person,68,171,52,365
2007_004769.jpg,person,401,439,241,289
2007_004769.jpg,person,354,413,237,313
2007_004769.jpg,person,188,203,167,190
2007_004770.jpg,person,83,335,2,500
2007_004795.jpg,person,226,301,122,292
2007_004810.jpg,car,8,186,238,340
2007_004810.jpg,car,180,254,226,290
2007_004810.jpg,car,242,286,217,262
2007_004810.jpg,car,263,312,202,245
2007_004810.jpg,person,358,385,212,283
2007_004810.jpg,person,413,448,219,305
2007_004810.jpg,person,389,420,209,287
2007_004830.jpg,car,104,418,110,212
2007_004830.jpg,person,231,274,123,148
2007_004831.jpg,person,111,361,29,318
2007_004841.jpg,aeroplane,107,171,200,243
2007_004841.jpg,aeroplane,350,375,108,125
2007_004856.jpg,cat,28,335,1,496
2007_004866.jpg,cat,111,237,97,192
2007_004866.jpg,cat,61,376,107,375
2007_004902.jpg,horse,1,192,141,374
2007_004902.jpg,horse,79,265,124,364
2007_004902.jpg,person,217,389,118,375
2007_004902.jpg,person,195,500,68,375
2007_004948.jpg,pottedplant,210,294,237,347
2007_004948.jpg,pottedplant,127,203,213,336
2007_004948.jpg,pottedplant,163,220,123,217
2007_004948.jpg,pottedplant,227,284,130,221
2007_004951.jpg,train,51,500,142,262
2007_004951.jpg,train,17,82,162,253
2007_004969.jpg,sheep,201,298,160,237
2007_004988.jpg,aeroplane,2,500,14,306
2007_004998.jpg,cat,146,432,22,180
2007_005019.jpg,person,135,441,1,340
2007_005019.jpg,person,5,150,128,340
2007_005043.jpg,aeroplane,309,426,200,227
2007_005058.jpg,sheep,131,177,266,304
2007_005058.jpg,sheep,86,127,285,315
2007_005064.jpg,bicycle,246,352,163,292
2007_005064.jpg,person,251,332,108,259
2007_005074.jpg,boat,36,387,152,297
2007_005074.jpg,car,343,426,194,240
2007_005074.jpg,car,396,469,201,233
2007_005074.jpg,car,323,351,194,222
2007_005074.jpg,car,87,144,191,209
2007_005074.jpg,car,22,83,189,222
2007_005074.jpg,car,62,118,200,226
2007_005074.jpg,bird,419,472,260,297
2007_005086.jpg,chair,158,257,184,262
2007_005086.jpg,person,39,144,145,375
2007_005086.jpg,person,269,498,42,372
2007_005086.jpg,diningtable,99,347,259,375
2007_005107.jpg,bicycle,54,273,195,337
2007_005107.jpg,person,271,288,138,192
2007_005114.jpg,person,311,404,54,189
2007_005114.jpg,horse,325,388,103,242
2007_005114.jpg,cow,451,500,132,219
2007_005114.jpg,cow,56,132,136,257
2007_005124.jpg,cow,179,500,68,324
2007_005124.jpg,person,3,271,33,324
2007_005130.jpg,bird,115,324,131,433
2007_005144.jpg,person,1,331,12,500
2007_005149.jpg,dog,205,341,1,165
2007_005149.jpg,dog,164,500,132,333
2007_005173.jpg,motorbike,13,227,67,255
2007_005173.jpg,motorbike,285,492,64,264
2007_005173.jpg,person,230,458,45,256
2007_005173.jpg,person,17,192,32,247
2007_005173.jpg,person,406,460,7,144
2007_005173.jpg,person,131,195,23,128
2007_005173.jpg,person,261,312,13,67
2007_005173.jpg,person,282,344,1,69
2007_005173.jpg,person,87,138,18,66
2007_005173.jpg,person,1,36,3,105
2007_005173.jpg,person,459,500,28,141
2007_005173.jpg,person,349,395,1,76
2007_005173.jpg,person,391,419,1,54
2007_005173.jpg,person,174,215,1,80
2007_005173.jpg,person,135,175,1,33
2007_005173.jpg,person,109,142,1,53
2007_005173.jpg,person,63,107,1,60
2007_005206.jpg,person,214,256,146,298
2007_005210.jpg,tvmonitor,74,205,55,188
2007_005212.jpg,motorbike,355,432,203,267
2007_005212.jpg,chair,432,466,213,291
2007_005212.jpg,sofa,431,500,239,333
2007_005227.jpg,person,66,346,8,304
2007_005248.jpg,person,440,459,181,234
2007_005248.jpg,horse,1,129,163,374
2007_005262.jpg,car,372,500,205,298
2007_005262.jpg,car,14,53,159,185
2007_005262.jpg,bus,80,342,114,241
2007_005264.jpg,bird,207,457,93,500
2007_005264.jpg,bird,19,293,47,500
2007_005266.jpg,sofa,47,344,195,375
2007_005266.jpg,chair,175,257,162,243
2007_005266.jpg,chair,296,383,158,248
2007_005266.jpg,pottedplant,427,456,28,65
2007_005266.jpg,pottedplant,456,476,39,64
2007_005273.jpg,car,108,285,55,156
2007_005273.jpg,car,235,418,84,153
2007_005273.jpg,person,336,415,12,160
2007_005273.jpg,person,397,439,50,154
2007_005273.jpg,bicycle,1,305,112,357
2007_005281.jpg,bicycle,121,177,244,336
2007_005281.jpg,person,132,190,181,322
2007_005281.jpg,person,59,89,199,318
2007_005281.jpg,person,17,68,179,352
2007_005281.jpg,person,97,110,228,253
2007_005294.jpg,bottle,135,483,2,375
2007_005296.jpg,car,170,500,262,374
2007_005296.jpg,car,1,114,258,348
2007_005296.jpg,person,323,362,216,298
2007_005304.jpg,bottle,264,391,75,282
2007_005304.jpg,person,1,472,2,400
2007_005310.jpg,person,29,414,170,333
2007_005310.jpg,person,100,259,33,301
2007_005314.jpg,motorbike,6,499,11,358
2007_005331.jpg,horse,71,291,142,448
2007_005331.jpg,person,101,245,84,304
2007_005331.jpg,car,84,161,87,140
2007_005331.jpg,car,34,82,92,138
2007_005331.jpg,car,1,40,91,140
2007_005354.jpg,motorbike,230,330,114,221
2007_005354.jpg,motorbike,5,222,98,375
2007_005354.jpg,person,361,437,115,265
2007_005354.jpg,person,1,38,89,184
2007_005358.jpg,aeroplane,231,278,131,155
2007_005358.jpg,boat,15,46,357,367
2007_005360.jpg,train,72,431,97,242
2007_005360.jpg,train,1,71,137,226
2007_005368.jpg,bicycle,27,254,346,500
2007_005368.jpg,person,9,323,18,500
2007_005405.jpg,person,71,276,151,401
2007_005425.jpg,person,93,181,94,422
2007_005425.jpg,person,160,259,54,443
2007_005428.jpg,bottle,1,217,1,362
2007_005430.jpg,bottle,192,219,181,215
2007_005430.jpg,bicycle,110,295,127,266
2007_005430.jpg,person,213,356,30,284
2007_005450.jpg,person,7,342,123,500
2007_005460.jpg,cat,40,484,4,370
2007_005469.jpg,sheep,43,500,101,333
2007_005509.jpg,aeroplane,11,463,65,200
2007_005509.jpg,person,484,497,153,192
2007_005509.jpg,person,472,480,153,189
2007_005509.jpg,person,458,472,150,190
2007_005509.jpg,person,443,457,152,192
2007_005509.jpg,person,429,444,153,200
2007_005509.jpg,person,408,426,150,204
2007_005509.jpg,person,421,432,168,207
2007_005509.jpg,person,394,404,150,186
2007_005509.jpg,person,364,376,157,197
2007_005509.jpg,person,309,328,155,198
2007_005509.jpg,person,295,309,155,202
2007_005509.jpg,person,181,194,157,191
2007_005509.jpg,person,162,171,157,189
2007_005509.jpg,person,155,163,158,189
2007_005509.jpg,car,199,213,160,174
2007_005509.jpg,car,111,129,162,175
2007_005509.jpg,car,43,62,162,175
2007_005509.jpg,car,91,112,161,177
2007_005509.jpg,car,79,93,161,173
2007_005509.jpg,car,132,146,161,175
2007_005527.jpg,person,24,363,42,500
2007_005547.jpg,cow,171,320,175,368
2007_005547.jpg,car,48,447,150,347
2007_005547.jpg,person,439,471,148,269
2007_005600.jpg,aeroplane,132,368,161,225
2007_005600.jpg,aeroplane,255,319,136,165
2007_005600.jpg,person,100,114,195,226
2007_005600.jpg,person,88,102,195,224
2007_005608.jpg,motorbike,1,303,226,462
2007_005608.jpg,person,31,199,146,441
2007_005608.jpg,person,97,241,181,321
2007_005626.jpg,train,1,55,65,290
2007_005626.jpg,train,15,500,35,306
2007_005647.jpg,sofa,314,380,141,214
2007_005647.jpg,sofa,405,500,131,199
2007_005647.jpg,chair,213,315,218,364
2007_005647.jpg,chair,72,164,223,346
2007_005647.jpg,chair,41,97,190,306
2007_005647.jpg,chair,153,255,181,326
2007_005647.jpg,diningtable,22,309,189,344
2007_005657.jpg,person,1,490,14,331
2007_005688.jpg,cat,170,459,44,251
2007_005688.jpg,cat,72,387,123,334
2007_005689.jpg,train,1,480,17,372
2007_005691.jpg,person,3,218,1,500
2007_005695.jpg,person,71,331,129,499
2007_005695.jpg,person,171,330,196,486
2007_005696.jpg,dog,4,325,101,436
2007_005702.jpg,bicycle,38,292,227,500
2007_005702.jpg,person,76,327,63,465
2007_005705.jpg,boat,62,246,16,408
2007_005748.jpg,person,336,463,1,201
2007_005748.jpg,person,128,414,66,375
2007_005759.jpg,motorbike,348,461,180,245
2007_005759.jpg,motorbike,217,305,180,239
2007_005759.jpg,motorbike,130,206,183,232
2007_005759.jpg,motorbike,51,113,184,234
2007_005759.jpg,person,160,184,153,192
2007_005759.jpg,person,187,213,155,214
2007_005759.jpg,person,129,150,157,196
2007_005764.jpg,person,1,109,17,461
2007_005790.jpg,diningtable,91,500,247,333
2007_005790.jpg,person,267,500,34,281
2007_005797.jpg,cow,1,270,107,365
2007_005797.jpg,person,320,493,125,340
2007_005797.jpg,person,93,163,3,143
2007_005803.jpg,diningtable,67,433,156,273
2007_005813.jpg,pottedplant,147,288,164,354
2007_005813.jpg,pottedplant,105,207,240,351
2007_005813.jpg,pottedplant,94,140,195,352
2007_005828.jpg,aeroplane,86,443,62,210
2007_005844.jpg,chair,76,216,67,312
2007_005844.jpg,chair,102,278,52,350
2007_005844.jpg,chair,199,320,84,292
2007_005844.jpg,chair,232,396,76,329
2007_005844.jpg,diningtable,157,390,110,361
2007_005845.jpg,cat,1,270,207,349
2007_005845.jpg,person,236,500,2,349
2007_005857.jpg,pottedplant,183,277,133,302
2007_005857.jpg,pottedplant,86,175,134,306
2007_005859.jpg,person,2,298,3,375
2007_005878.jpg,motorbike,100,323,92,222
2007_005896.jpg,person,15,275,98,500
2007_005902.jpg,tvmonitor,47,149,141,245
2007_005902.jpg,tvmonitor,216,347,149,254
2007_005902.jpg,tvmonitor,344,482,131,277
2007_005911.jpg,bus,2,500,50,314
2007_005915.jpg,sheep,266,355,137,214
2007_005915.jpg,sheep,202,327,73,213
2007_005951.jpg,motorbike,185,498,62,301
2007_005951.jpg,person,329,468,36,272
2007_005969.jpg,person,41,353,59,375
2007_005971.jpg,person,8,341,109,333
2007_005972.jpg,person,92,308,40,455
2007_005978.jpg,bus,1,210,117,240
2007_005988.jpg,dog,332,413,186,225
2007_005988.jpg,dog,97,165,167,222
2007_005988.jpg,person,37,95,66,232
2007_005988.jpg,person,346,455,48,252
2007_005988.jpg,car,446,500,68,142
2007_005988.jpg,car,1,23,90,141
2007_005989.jpg,motorbike,140,408,130,273
2007_005989.jpg,person,213,355,96,260
2007_006004.jpg,chair,94,301,164,424
2007_006004.jpg,person,57,184,146,468
2007_006004.jpg,person,130,266,169,500
2007_006004.jpg,person,1,101,173,500
2007_006028.jpg,bicycle,19,93,80,144
2007_006028.jpg,person,282,331,81,289
2007_006028.jpg,person,177,215,200,249
2007_006035.jpg,car,270,344,244,275
2007_006035.jpg,car,349,425,249,273
2007_006035.jpg,car,438,500,249,274
2007_006035.jpg,car,151,225,251,274
2007_006035.jpg,car,86,150,247,272
2007_006035.jpg,car,19,80,249,271
2007_006046.jpg,boat,189,243,104,206
2007_006046.jpg,boat,261,306,126,204
2007_006046.jpg,boat,481,500,183,211
2007_006066.jpg,sofa,343,500,235,333
2007_006066.jpg,chair,47,204,266,332
2007_006066.jpg,tvmonitor,150,339,120,264
2007_006076.jpg,bird,110,209,255,337
2007_006076.jpg,person,20,256,118,499
2007_006086.jpg,bottle,109,168,75,264
2007_006086.jpg,chair,294,479,128,272
2007_006086.jpg,diningtable,3,497,239,474
2007_006117.jpg,person,2,312,60,500
2007_006134.jpg,horse,125,442,99,318
2007_006136.jpg,sheep,54,166,183,262
2007_006151.jpg,horse,106,321,173,377
2007_006151.jpg,person,53,140,170,363
2007_006151.jpg,person,215,262,171,340
2007_006151.jpg,person,276,334,174,332
2007_006151.jpg,car,1,207,192,337
2007_006163.jpg,person,79,305,89,500
2007_006171.jpg,person,54,231,37,174
2007_006171.jpg,sofa,1,295,48,221
2007_006171.jpg,sofa,251,500,103,181
2007_006171.jpg,dog,2,412,166,315
2007_006212.jpg,aeroplane,7,475,151,339
2007_006232.jpg,aeroplane,86,482,145,282
2007_006240.jpg,person,1,350,14,467
2007_006241.jpg,chair,387,489,164,372
2007_006241.jpg,chair,1,52,162,341
2007_006241.jpg,bottle,183,210,103,183
2007_006241.jpg,diningtable,49,440,135,375
2007_006241.jpg,chair,96,334,299,375
2007_006241.jpg,chair,286,398,99,133
2007_006241.jpg,chair,104,195,111,169
2007_006254.jpg,train,61,366,102,207
2007_006260.jpg,cat,100,500,56,233
2007_006277.jpg,car,65,447,70,322
2007_006281.jpg,boat,1,172,206,337
2007_006281.jpg,boat,157,500,169,334
2007_006282.jpg,person,119,312,98,334
2007_006303.jpg,cat,181,302,136,320
2007_006303.jpg,pottedplant,354,500,3,371
2007_006317.jpg,bus,1,500,2,301
2007_006317.jpg,bicycle,239,478,209,375
2007_006317.jpg,person,249,396,67,368
2007_006348.jpg,tvmonitor,12,80,75,205
2007_006348.jpg,chair,216,500,107,374
2007_006364.jpg,horse,39,500,143,344
2007_006364.jpg,person,256,381,24,344
2007_006364.jpg,person,386,428,173,214
2007_006373.jpg,sofa,235,374,371,500
2007_006373.jpg,person,15,56,281,471
2007_006400.jpg,train,433,500,80,256
2007_006400.jpg,train,189,440,101,235
2007_006400.jpg,train,40,199,125,203
2007_006409.jpg,person,304,500,98,375
2007_006409.jpg,person,1,114,128,264
2007_006409.jpg,bottle,167,193,178,241
2007_006409.jpg,diningtable,8,376,227,375
2007_006442.jpg,person,2,195,29,500
2007_006442.jpg,person,130,347,181,500
2007_006444.jpg,dog,134,271,146,364
2007_006444.jpg,person,411,500,3,229
2007_006445.jpg,horse,65,401,156,459
2007_006445.jpg,person,174,299,101,272
2007_006449.jpg,bicycle,2,500,15,367
2007_006477.jpg,chair,7,72,267,401
2007_006477.jpg,chair,306,375,265,430
2007_006477.jpg,chair,170,242,353,425
2007_006477.jpg,person,124,247,207,468
2007_006477.jpg,person,146,260,221,454
2007_006483.jpg,person,100,379,32,377
2007_006483.jpg,bottle,307,348,146,221
2007_006483.jpg,bottle,316,338,191,254
2007_006483.jpg,bottle,281,305,151,217
2007_006490.jpg,bird,80,109,309,332
2007_006490.jpg,person,143,169,165,248
2007_006490.jpg,boat,210,269,9,67
2007_006490.jpg,boat,172,226,27,65
2007_006490.jpg,boat,128,185,25,67
2007_006530.jpg,chair,40,192,176,282
2007_006530.jpg,sofa,216,500,180,330
2007_006530.jpg,chair,244,500,262,375
2007_006530.jpg,chair,47,77,167,208
2007_006530.jpg,chair,3,41,168,251
2007_006530.jpg,chair,59,85,159,175
2007_006549.jpg,boat,176,247,20,68
2007_006553.jpg,chair,160,351,219,486
2007_006559.jpg,person,59,278,98,479
2007_006560.jpg,person,1,246,28,375
2007_006560.jpg,person,223,500,31,375
2007_006581.jpg,bicycle,94,246,323,479
2007_006581.jpg,bicycle,162,293,299,477
2007_006581.jpg,car,78,102,209,231
2007_006581.jpg,car,135,154,210,233
2007_006581.jpg,car,108,130,213,228
2007_006585.jpg,person,168,325,41,234
2007_006585.jpg,motorbike,143,331,101,258
2007_006587.jpg,person,213,288,31,198
2007_006605.jpg,chair,223,277,175,199
2007_006605.jpg,chair,158,235,186,311
2007_006605.jpg,chair,331,387,177,291
2007_006605.jpg,chair,340,412,199,313
2007_006605.jpg,chair,246,360,222,375
2007_006605.jpg,chair,142,256,214,361
2007_006605.jpg,pottedplant,86,134,181,218
2007_006605.jpg,pottedplant,49,96,96,243
2007_006614.jpg,person,175,320,276,500
2007_006615.jpg,person,1,345,49,375
2007_006641.jpg,cat,1,408,2,375
2007_006647.jpg,person,179,272,66,290
2007_006647.jpg,person,172,317,38,349
2007_006647.jpg,person,276,426,2,252
2007_006647.jpg,motorbike,1,498,32,365
2007_006660.jpg,car,47,295,273,378
2007_006660.jpg,boat,1,164,200,262
2007_006660.jpg,boat,276,500,1,292
2007_006661.jpg,bicycle,75,134,147,220
2007_006661.jpg,bicycle,191,213,147,188
2007_006661.jpg,person,77,132,96,210
2007_006661.jpg,person,144,175,111,188
2007_006661.jpg,person,182,215,123,186
2007_006661.jpg,bicycle,146,171,145,186
2007_006661.jpg,person,259,270,139,171
2007_006661.jpg,person,244,259,139,170
2007_006661.jpg,person,213,227,135,154
2007_006661.jpg,person,290,302,147,167
2007_006661.jpg,person,276,288,144,167
2007_006661.jpg,person,300,311,146,170
2007_006673.jpg,boat,394,445,42,234
2007_006673.jpg,boat,353,390,81,207
2007_006673.jpg,boat,309,372,52,246
2007_006673.jpg,boat,294,324,110,196
2007_006673.jpg,boat,242,275,70,212
2007_006673.jpg,boat,230,245,117,189
2007_006673.jpg,boat,214,239,112,201
2007_006673.jpg,boat,187,210,114,195
2007_006673.jpg,boat,171,206,107,223
2007_006673.jpg,boat,137,171,105,213
2007_006673.jpg,boat,43,71,224,234
2007_006673.jpg,boat,4,29,231,244
2007_006678.jpg,sheep,133,459,96,365
2007_006680.jpg,train,33,459,11,359
2007_006698.jpg,person,245,495,1,375
2007_006698.jpg,person,70,387,128,375
2007_006699.jpg,diningtable,4,375,269,500
2007_006699.jpg,person,38,375,3,274
2007_006704.jpg,tvmonitor,34,341,1,213
2007_006744.jpg,person,146,369,124,375
2007_006744.jpg,person,90,500,1,374
2007_006761.jpg,cow,131,348,193,322
2007_006786.jpg,person,82,324,1,358
2007_006786.jpg,person,296,451,24,328
2007_006788.jpg,person,74,239,104,375
2007_006802.jpg,train,131,499,2,349
2007_006802.jpg,person,344,366,99,119
2007_006802.jpg,person,209,258,89,231
2007_006803.jpg,train,68,311,167,356
2007_006803.jpg,person,305,333,323,412
2007_006803.jpg,person,321,342,316,410
2007_006808.jpg,person,33,266,11,375
2007_006809.jpg,person,128,341,96,374
2007_006832.jpg,sheep,91,500,1,333
2007_006837.jpg,sheep,205,254,208,237
2007_006837.jpg,sheep,99,120,210,232
2007_006837.jpg,sheep,25,63,195,238
